Student_ID,Actual,Random Forest (sum),Random Forest (mean),Gradient Boosting (sum),Gradient Boosting (mean),Decision Tree (sum),Decision Tree (mean),KNN (sum),KNN (mean),XGBoost (sum),XGBoost (mean),LightGBM (sum),LightGBM (mean),Logistic Regression (sum),Logistic Regression (mean)
598501,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn
678246,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
647763,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active
542635,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
681235,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn
227416,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
1946308,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
653297,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
630177,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
2164944,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
2020916,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active
599718,Active,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
633695,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active
650376,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
600478,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
606724,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
606837,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
1340766,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
565698,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
510534,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
593823,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn
600502,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn
609850,Active,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
559081,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
526927,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
1526059,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
1935155,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn
372577,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
480579,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
588482,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn
2248243,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active
442199,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active
635435,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
506705,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn
531202,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
2486769,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
2480886,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
648903,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
590764,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Active,Active,Active
574766,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active
652886,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
629921,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn
578956,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
680775,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
557358,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
568910,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
1664171,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
484947,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
529834,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
323659,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn
1913435,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
253496,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
619928,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
598914,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
590397,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
532565,Active,Active,Withdrawn,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn
435245,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active
675374,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
581574,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
678528,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
592480,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
530987,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
1942870,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn
646778,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
601271,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active
675728,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
345256,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
676492,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn
597204,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
465413,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn
558066,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn
574569,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
523247,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
632124,Active,Withdrawn,Withdrawn,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
549626,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn
655865,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
612177,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn
509649,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
594576,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
584546,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn
467292,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
313756,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
560260,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
486457,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
2602264,Active,Active,Withdrawn,Active,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn
239345,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
572537,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
521292,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Active,Active,Active,Active
369242,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Withdrawn
2198952,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
516450,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
612187,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
572460,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active
446778,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active
639253,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
554998,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
542550,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
58640,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Withdrawn
314776,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
548301,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active
579372,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
342972,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active
604906,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
1982845,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
618777,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
545392,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Active
572504,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active
609221,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
465564,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
2569324,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Withdrawn,Active
559876,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
445947,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
560765,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
42746,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn
1417707,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
626552,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
556521,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn
465577,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn
648590,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
564632,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active
561904,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
2336922,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Active
345271,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active
694726,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
545480,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Withdrawn,Active
633717,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active
686110,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active
409040,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
419024,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
604281,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Withdrawn,Active
387447,Withdrawn,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Active,Active
603012,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active
592290,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
335910,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
675225,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Withdrawn,Active
591743,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Active
2465876,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn
583056,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn
675374,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn
508626,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
553755,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active
590408,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
548504,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
571921,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
2532322,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn
2291760,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
431386,Withdrawn,Active,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Withdrawn
318056,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
678661,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Active
528782,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
677436,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn
559744,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
532745,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
501158,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
327940,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn
599278,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
2598509,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
623001,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Active
549424,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
423488,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
2642717,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
610643,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active
434562,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Active
522538,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
148993,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
632114,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
39882,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
602827,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
585837,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
634037,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
622555,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active
682019,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
516634,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn
1090738,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Active,Active
587579,Withdrawn,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
2591421,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn
631473,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Active,Active,Active,Active
139250,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
498841,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn
687468,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
630488,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
1105478,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
648570,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn
439677,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Active
685830,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
610637,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn
399737,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
427256,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
2688945,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
381917,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active
681327,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
688592,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
683902,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn
508927,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
77367,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active
629500,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
606586,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active
541171,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn
553655,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn
544091,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
650850,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
678419,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
611478,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
614728,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
511492,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Active
601182,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
565997,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
612600,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn,Active
49119,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn
313206,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
505606,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
379843,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
58653,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn
653278,Withdrawn,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Withdrawn
608983,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
573701,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
442924,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn
2571497,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn
696329,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
443696,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
572396,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
376581,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active
